filename,label
cmd_injection_safe_6_x86_O3,0
cmd_injection_safe_7_x86_O0,0
cmd_injection_safe_7_x86_O1,0
cmd_injection_safe_7_x86_O2,0
cmd_injection_safe_7_x86_O3,0
cmd_injection_safe_8_x86_O0,0
cmd_injection_safe_8_x86_O1,0
cmd_injection_safe_8_x86_O2,0
cmd_injection_safe_8_x86_O3,0
cmd_injection_safe_9_x86_O0,0
cmd_injection_safe_9_x86_O1,0
cmd_injection_safe_9_x86_O2,0
cmd_injection_safe_9_x86_O3,0
arm_stack_vuln_0_x86_O0,1
arm_stack_vuln_0_x86_O1,1
arm_stack_vuln_0_x86_O2,1
arm_stack_vuln_0_x86_O3,1
arm_stack_vuln_1_x86_O0,1
arm_stack_vuln_1_x86_O1,1
arm_stack_vuln_1_x86_O2,1
arm_stack_vuln_1_x86_O3,1
arm_stack_vuln_2_x86_O0,1
arm_stack_vuln_2_x86_O1,1
arm_stack_vuln_2_x86_O2,1
arm_stack_vuln_2_x86_O3,1
arm_stack_vuln_3_x86_O0,1
arm_stack_vuln_3_x86_O1,1
arm_stack_vuln_3_x86_O2,1
arm_stack_vuln_3_x86_O3,1
arm_stack_vuln_4_x86_O0,1
arm_stack_vuln_4_x86_O1,1
arm_stack_vuln_4_x86_O2,1
arm_stack_vuln_4_x86_O3,1
arm_stack_vuln_5_x86_O0,1
arm_stack_vuln_5_x86_O1,1
arm_stack_vuln_5_x86_O2,1
arm_stack_vuln_5_x86_O3,1
arm_stack_vuln_6_x86_O0,1
arm_stack_vuln_6_x86_O1,1
arm_stack_vuln_6_x86_O2,1
arm_stack_vuln_6_x86_O3,1
arm_stack_vuln_7_x86_O0,1
arm_stack_vuln_7_x86_O1,1
arm_stack_vuln_7_x86_O2,1
arm_stack_vuln_7_x86_O3,1
arm_stack_vuln_8_x86_O0,1
arm_stack_vuln_8_x86_O1,1
arm_stack_vuln_8_x86_O2,1
arm_stack_vuln_8_x86_O3,1
arm_stack_vuln_9_x86_O0,1
arm_stack_vuln_9_x86_O1,1
arm_stack_vuln_9_x86_O2,1
arm_stack_vuln_9_x86_O3,1
arm_stack_safe_0_x86_O0,0
arm_stack_safe_0_x86_O1,0
arm_stack_safe_0_x86_O2,0
arm_stack_safe_0_x86_O3,0
arm_stack_safe_1_x86_O0,0
arm_stack_safe_1_x86_O1,0
arm_stack_safe_1_x86_O2,0
arm_stack_safe_1_x86_O3,0
arm_stack_safe_2_x86_O0,0
arm_stack_safe_2_x86_O1,0
arm_stack_safe_2_x86_O2,0
arm_stack_safe_2_x86_O3,0
arm_stack_safe_3_x86_O0,0
arm_stack_safe_3_x86_O1,0
arm_stack_safe_3_x86_O2,0
arm_stack_safe_3_x86_O3,0
arm_stack_safe_4_x86_O0,0
arm_stack_safe_4_x86_O1,0
arm_stack_safe_4_x86_O2,0
arm_stack_safe_4_x86_O3,0
arm_stack_safe_5_x86_O0,0
arm_stack_safe_5_x86_O1,0
arm_stack_safe_5_x86_O2,0
arm_stack_safe_5_x86_O3,0
arm_stack_safe_6_x86_O0,0
arm_stack_safe_6_x86_O1,0
arm_stack_safe_6_x86_O2,0
arm_stack_safe_6_x86_O3,0
arm_stack_safe_7_x86_O0,0
arm_stack_safe_7_x86_O1,0
arm_stack_safe_7_x86_O2,0
arm_stack_safe_7_x86_O3,0
arm_stack_safe_8_x86_O0,0
arm_stack_safe_8_x86_O1,0
arm_stack_safe_8_x86_O2,0
arm_stack_safe_8_x86_O3,0
arm_stack_safe_9_x86_O0,0
arm_stack_safe_9_x86_O1,0
arm_stack_safe_9_x86_O2,0
arm_stack_safe_9_x86_O3,0
inline_asm_vuln_0_x86_O0,1
inline_asm_vuln_0_x86_O1,1
inline_asm_vuln_0_x86_O2,1
inline_asm_vuln_0_x86_O3,1
inline_asm_vuln_1_x86_O0,1
inline_asm_vuln_1_x86_O1,1
inline_asm_vuln_1_x86_O2,1
inline_asm_vuln_1_x86_O3,1
inline_asm_vuln_2_x86_O0,1
inline_asm_vuln_2_x86_O1,1
inline_asm_vuln_2_x86_O2,1
inline_asm_vuln_2_x86_O3,1
inline_asm_vuln_3_x86_O0,1
inline_asm_vuln_3_x86_O1,1
inline_asm_vuln_3_x86_O2,1
inline_asm_vuln_3_x86_O3,1
inline_asm_vuln_4_x86_O0,1
inline_asm_vuln_4_x86_O1,1
inline_asm_vuln_4_x86_O2,1
inline_asm_vuln_4_x86_O3,1
inline_asm_vuln_5_x86_O0,1
inline_asm_vuln_5_x86_O1,1
inline_asm_vuln_5_x86_O2,1
inline_asm_vuln_5_x86_O3,1
inline_asm_vuln_6_x86_O0,1
inline_asm_vuln_6_x86_O1,1
inline_asm_vuln_6_x86_O2,1
inline_asm_vuln_6_x86_O3,1
inline_asm_vuln_7_x86_O0,1
inline_asm_vuln_7_x86_O1,1
inline_asm_vuln_7_x86_O2,1
inline_asm_vuln_7_x86_O3,1
inline_asm_vuln_8_x86_O0,1
inline_asm_vuln_8_x86_O1,1
inline_asm_vuln_8_x86_O2,1
inline_asm_vuln_8_x86_O3,1
inline_asm_vuln_9_x86_O0,1
inline_asm_vuln_9_x86_O1,1
inline_asm_vuln_9_x86_O2,1
inline_asm_vuln_9_x86_O3,1
inline_asm_safe_0_x86_O0,0
inline_asm_safe_0_x86_O1,0
inline_asm_safe_0_x86_O2,0
inline_asm_safe_0_x86_O3,0
inline_asm_safe_1_x86_O0,0
inline_asm_safe_1_x86_O1,0
inline_asm_safe_1_x86_O2,0
inline_asm_safe_1_x86_O3,0
inline_asm_safe_2_x86_O0,0
inline_asm_safe_2_x86_O1,0
inline_asm_safe_2_x86_O2,0
inline_asm_safe_2_x86_O3,0
inline_asm_safe_3_x86_O0,0
inline_asm_safe_3_x86_O1,0
inline_asm_safe_3_x86_O2,0
inline_asm_safe_3_x86_O3,0
inline_asm_safe_4_x86_O0,0
inline_asm_safe_4_x86_O1,0
inline_asm_safe_4_x86_O2,0
inline_asm_safe_4_x86_O3,0
inline_asm_safe_5_x86_O0,0
inline_asm_safe_5_x86_O1,0
inline_asm_safe_5_x86_O2,0
inline_asm_safe_5_x86_O3,0
inline_asm_safe_6_x86_O0,0
inline_asm_safe_6_x86_O1,0
inline_asm_safe_6_x86_O2,0
inline_asm_safe_6_x86_O3,0
inline_asm_safe_7_x86_O0,0
inline_asm_safe_7_x86_O1,0
inline_asm_safe_7_x86_O2,0
inline_asm_safe_7_x86_O3,0
inline_asm_safe_8_x86_O0,0
inline_asm_safe_8_x86_O1,0
inline_asm_safe_8_x86_O2,0
inline_asm_safe_8_x86_O3,0
inline_asm_safe_9_x86_O0,0
inline_asm_safe_9_x86_O1,0
inline_asm_safe_9_x86_O2,0
inline_asm_safe_9_x86_O3,0
opaque_predicate_vuln_0_x86_O0,1
opaque_predicate_vuln_0_x86_O1,1
opaque_predicate_vuln_0_x86_O2,1
opaque_predicate_vuln_0_x86_O3,1
opaque_predicate_vuln_1_x86_O0,1
opaque_predicate_vuln_1_x86_O1,1
opaque_predicate_vuln_1_x86_O2,1
opaque_predicate_vuln_1_x86_O3,1
opaque_predicate_vuln_2_x86_O0,1
opaque_predicate_vuln_2_x86_O1,1
opaque_predicate_vuln_2_x86_O2,1
opaque_predicate_vuln_2_x86_O3,1
opaque_predicate_vuln_3_x86_O0,1
opaque_predicate_vuln_3_x86_O1,1
opaque_predicate_vuln_3_x86_O2,1
opaque_predicate_vuln_3_x86_O3,1
opaque_predicate_vuln_4_x86_O0,1
opaque_predicate_vuln_4_x86_O1,1
opaque_predicate_vuln_4_x86_O2,1
opaque_predicate_vuln_4_x86_O3,1
opaque_predicate_vuln_5_x86_O0,1
opaque_predicate_vuln_5_x86_O1,1
opaque_predicate_vuln_5_x86_O2,1
opaque_predicate_vuln_5_x86_O3,1
opaque_predicate_vuln_6_x86_O0,1
opaque_predicate_vuln_6_x86_O1,1
opaque_predicate_vuln_6_x86_O2,1
opaque_predicate_vuln_6_x86_O3,1
opaque_predicate_vuln_7_x86_O0,1
opaque_predicate_vuln_7_x86_O1,1
opaque_predicate_vuln_7_x86_O2,1
opaque_predicate_vuln_7_x86_O3,1
opaque_predicate_vuln_8_x86_O0,1
opaque_predicate_vuln_8_x86_O1,1
opaque_predicate_vuln_8_x86_O2,1
opaque_predicate_vuln_8_x86_O3,1
opaque_predicate_vuln_9_x86_O0,1
opaque_predicate_vuln_9_x86_O1,1
opaque_predicate_vuln_9_x86_O2,1
opaque_predicate_vuln_9_x86_O3,1
opaque_predicate_safe_0_x86_O0,0
opaque_predicate_safe_0_x86_O1,0
opaque_predicate_safe_0_x86_O2,0
opaque_predicate_safe_0_x86_O3,0
opaque_predicate_safe_1_x86_O0,0
opaque_predicate_safe_1_x86_O1,0
opaque_predicate_safe_1_x86_O2,0
opaque_predicate_safe_1_x86_O3,0
opaque_predicate_safe_2_x86_O0,0
opaque_predicate_safe_2_x86_O1,0
opaque_predicate_safe_2_x86_O2,0
opaque_predicate_safe_2_x86_O3,0
opaque_predicate_safe_3_x86_O0,0
opaque_predicate_safe_3_x86_O1,0
opaque_predicate_safe_3_x86_O2,0
opaque_predicate_safe_3_x86_O3,0
opaque_predicate_safe_4_x86_O0,0
opaque_predicate_safe_4_x86_O1,0
opaque_predicate_safe_4_x86_O2,0
opaque_predicate_safe_4_x86_O3,0
opaque_predicate_safe_5_x86_O0,0
opaque_predicate_safe_5_x86_O1,0
opaque_predicate_safe_5_x86_O2,0
opaque_predicate_safe_5_x86_O3,0
opaque_predicate_safe_6_x86_O0,0
opaque_predicate_safe_6_x86_O1,0
opaque_predicate_safe_6_x86_O2,0
opaque_predicate_safe_6_x86_O3,0
opaque_predicate_safe_7_x86_O0,0
opaque_predicate_safe_7_x86_O1,0
opaque_predicate_safe_7_x86_O2,0
opaque_predicate_safe_7_x86_O3,0
opaque_predicate_safe_8_x86_O0,0
opaque_predicate_safe_8_x86_O1,0
opaque_predicate_safe_8_x86_O2,0
opaque_predicate_safe_8_x86_O3,0
opaque_predicate_safe_9_x86_O0,0
opaque_predicate_safe_9_x86_O1,0
opaque_predicate_safe_9_x86_O2,0
opaque_predicate_safe_9_x86_O3,0
dead_code_vuln_0_x86_O0,1
dead_code_vuln_0_x86_O1,1
dead_code_vuln_0_x86_O2,1
dead_code_vuln_0_x86_O3,1
dead_code_vuln_1_x86_O0,1
dead_code_vuln_1_x86_O1,1
dead_code_vuln_1_x86_O2,1
dead_code_vuln_1_x86_O3,1
dead_code_vuln_2_x86_O0,1
dead_code_vuln_2_x86_O1,1
dead_code_vuln_2_x86_O2,1
dead_code_vuln_2_x86_O3,1
dead_code_vuln_3_x86_O0,1
dead_code_vuln_3_x86_O1,1
dead_code_vuln_3_x86_O2,1
dead_code_vuln_3_x86_O3,1
dead_code_vuln_4_x86_O0,1
dead_code_vuln_4_x86_O1,1
dead_code_vuln_4_x86_O2,1
dead_code_vuln_4_x86_O3,1
dead_code_vuln_5_x86_O0,1
dead_code_vuln_5_x86_O1,1
dead_code_vuln_5_x86_O2,1
dead_code_vuln_5_x86_O3,1
dead_code_vuln_6_x86_O0,1
dead_code_vuln_6_x86_O1,1
dead_code_vuln_6_x86_O2,1
dead_code_vuln_6_x86_O3,1
dead_code_vuln_7_x86_O0,1
dead_code_vuln_7_x86_O1,1
dead_code_vuln_7_x86_O2,1
dead_code_vuln_7_x86_O3,1
dead_code_vuln_8_x86_O0,1
dead_code_vuln_8_x86_O1,1
dead_code_vuln_8_x86_O2,1
dead_code_vuln_8_x86_O3,1
dead_code_vuln_9_x86_O0,1
dead_code_vuln_9_x86_O1,1
dead_code_vuln_9_x86_O2,1
dead_code_vuln_9_x86_O3,1
dead_code_safe_0_x86_O0,0
dead_code_safe_0_x86_O1,0
dead_code_safe_0_x86_O2,0
dead_code_safe_0_x86_O3,0
dead_code_safe_1_x86_O0,0
dead_code_safe_1_x86_O1,0
dead_code_safe_1_x86_O2,0
dead_code_safe_1_x86_O3,0
dead_code_safe_2_x86_O0,0
dead_code_safe_2_x86_O1,0
dead_code_safe_2_x86_O2,0
dead_code_safe_2_x86_O3,0
dead_code_safe_3_x86_O0,0
dead_code_safe_3_x86_O1,0
dead_code_safe_3_x86_O2,0
dead_code_safe_3_x86_O3,0
dead_code_safe_4_x86_O0,0
dead_code_safe_4_x86_O1,0
dead_code_safe_4_x86_O2,0
dead_code_safe_4_x86_O3,0
dead_code_safe_5_x86_O0,0
dead_code_safe_5_x86_O1,0
dead_code_safe_5_x86_O2,0
dead_code_safe_5_x86_O3,0
dead_code_safe_6_x86_O0,0
dead_code_safe_6_x86_O1,0
dead_code_safe_6_x86_O2,0
dead_code_safe_6_x86_O3,0
dead_code_safe_7_x86_O0,0
dead_code_safe_7_x86_O1,0
dead_code_safe_7_x86_O2,0
dead_code_safe_7_x86_O3,0
dead_code_safe_8_x86_O0,0
dead_code_safe_8_x86_O1,0
dead_code_safe_8_x86_O2,0
dead_code_safe_8_x86_O3,0
dead_code_safe_9_x86_O0,0
dead_code_safe_9_x86_O1,0
dead_code_safe_9_x86_O2,0
dead_code_safe_9_x86_O3,0
control_flow_flatten_vuln_0_x86_O0,1
control_flow_flatten_vuln_0_x86_O1,1
control_flow_flatten_vuln_0_x86_O2,1
control_flow_flatten_vuln_0_x86_O3,1
control_flow_flatten_vuln_1_x86_O0,1
control_flow_flatten_vuln_1_x86_O1,1
control_flow_flatten_vuln_1_x86_O2,1
control_flow_flatten_vuln_1_x86_O3,1
control_flow_flatten_vuln_2_x86_O0,1
control_flow_flatten_vuln_2_x86_O1,1
control_flow_flatten_vuln_2_x86_O2,1
control_flow_flatten_vuln_2_x86_O3,1
control_flow_flatten_vuln_3_x86_O0,1
control_flow_flatten_vuln_3_x86_O1,1
control_flow_flatten_vuln_3_x86_O2,1
control_flow_flatten_vuln_3_x86_O3,1
control_flow_flatten_vuln_4_x86_O0,1
control_flow_flatten_vuln_4_x86_O1,1
control_flow_flatten_vuln_4_x86_O2,1
control_flow_flatten_vuln_4_x86_O3,1
control_flow_flatten_vuln_5_x86_O0,1
control_flow_flatten_vuln_5_x86_O1,1
control_flow_flatten_vuln_5_x86_O2,1
control_flow_flatten_vuln_5_x86_O3,1
control_flow_flatten_vuln_6_x86_O0,1
control_flow_flatten_vuln_6_x86_O1,1
control_flow_flatten_vuln_6_x86_O2,1
control_flow_flatten_vuln_6_x86_O3,1
control_flow_flatten_vuln_7_x86_O0,1
control_flow_flatten_vuln_7_x86_O1,1
control_flow_flatten_vuln_7_x86_O2,1
control_flow_flatten_vuln_7_x86_O3,1
control_flow_flatten_vuln_8_x86_O0,1
control_flow_flatten_vuln_8_x86_O1,1
control_flow_flatten_vuln_8_x86_O2,1
control_flow_flatten_vuln_8_x86_O3,1
control_flow_flatten_vuln_9_x86_O0,1
control_flow_flatten_vuln_9_x86_O1,1
control_flow_flatten_vuln_9_x86_O2,1
control_flow_flatten_vuln_9_x86_O3,1
control_flow_flatten_safe_0_x86_O0,0
control_flow_flatten_safe_0_x86_O1,0
control_flow_flatten_safe_0_x86_O2,0
control_flow_flatten_safe_0_x86_O3,0
control_flow_flatten_safe_1_x86_O0,0
control_flow_flatten_safe_1_x86_O1,0
control_flow_flatten_safe_1_x86_O2,0
control_flow_flatten_safe_1_x86_O3,0
control_flow_flatten_safe_2_x86_O0,0
control_flow_flatten_safe_2_x86_O1,0
control_flow_flatten_safe_2_x86_O2,0
control_flow_flatten_safe_2_x86_O3,0
control_flow_flatten_safe_3_x86_O0,0
control_flow_flatten_safe_3_x86_O1,0
control_flow_flatten_safe_3_x86_O2,0
control_flow_flatten_safe_3_x86_O3,0
control_flow_flatten_safe_4_x86_O0,0
control_flow_flatten_safe_4_x86_O1,0
control_flow_flatten_safe_4_x86_O2,0
control_flow_flatten_safe_4_x86_O3,0
control_flow_flatten_safe_5_x86_O0,0
control_flow_flatten_safe_5_x86_O1,0
control_flow_flatten_safe_5_x86_O2,0
control_flow_flatten_safe_5_x86_O3,0
control_flow_flatten_safe_6_x86_O0,0
control_flow_flatten_safe_6_x86_O1,0
control_flow_flatten_safe_6_x86_O2,0
control_flow_flatten_safe_6_x86_O3,0
control_flow_flatten_safe_7_x86_O0,0
control_flow_flatten_safe_7_x86_O1,0
control_flow_flatten_safe_7_x86_O2,0
control_flow_flatten_safe_7_x86_O3,0
control_flow_flatten_safe_8_x86_O0,0
control_flow_flatten_safe_8_x86_O1,0
control_flow_flatten_safe_8_x86_O2,0
control_flow_flatten_safe_8_x86_O3,0
control_flow_flatten_safe_9_x86_O0,0
control_flow_flatten_safe_9_x86_O1,0
control_flow_flatten_safe_9_x86_O2,0
control_flow_flatten_safe_9_x86_O3,0
